TSLA,MSFT,CL=F
289.260009765625,257.7934875488281,83.54000091552734
299.67999267578125,263.716796875,86.79000091552734
304.4200134277344,265.900634765625,87.77999877929688
292.1300048828125,251.2818603515625,87.30999755859375
302.6099853515625,251.51119995117188,88.4800033569336
303.75,244.6904296875,85.0999984741211
303.3500061035156,244.05223083496094,85.11000061035156
309.07000732421875,243.8328399658203,85.7300033569336
308.7300109863281,241.76866149902344,84.44999694824219
300.79998779296875,238.2784881591797,82.94000244140625
288.5899963378906,240.3027801513672,83.48999786376953
275.3299865722656,237.2513885498047,78.73999786376953
276.010009765625,236.78269958496094,76.70999908447266
282.94000244140625,235.74563598632812,78.5
287.80999755859375,240.39254760742188,82.1500015258789
268.2099914550781,236.8325653076172,81.2300033569336
265.25,232.2454833984375,79.48999786376953
242.39999389648438,240.06346130371094,83.62999725341797
249.44000244140625,248.1805877685547,86.5199966430664
240.80999755859375,248.4996795654297,87.76000213623047
238.1300048828125,246.09645080566406,88.44999694824219
223.07000732421875,233.5817413330078,92.63999938964844
222.9600067138672,228.6057586669922,91.12999725341797
216.5,224.77655029296875,89.3499984741211
217.24000549316406,225.11558532714844,87.2699966430664
221.72000122070312,233.5817413330078,89.11000061035156
204.99000549316406,227.91769409179688,85.61000061035156
219.35000610351562,236.86248779296875,85.45999908447266
220.19000244140625,237.8297576904297,82.81999969482422
222.0399932861328,235.8154296875,85.55000305175781
207.27999877929688,235.48635864257812,85.9800033569336
214.44000244140625,241.4395751953125,85.05000305175781
211.25,246.55517578125,84.58000183105469
222.4199981689453,249.95558166503906,85.31999969482422
224.63999938964844,230.66993713378906,87.91000366210938
225.08999633789062,226.11277770996094,89.08000183105469
228.52000427246094,235.20713806152344,87.9000015258789
227.5399932861328,231.4776611328125,86.52999877929688
227.82000732421875,227.52879333496094,88.37000274658203
214.97999572753906,219.48147583007812,90.0
215.30999755859375,213.6479034423828,88.16999816894531
207.47000122070312,220.76783752441406,92.61000061035156
197.0800018310547,227.22962951660156,91.79000091552734
191.3000030517578,228.22682189941406,88.91000366210938
177.58999633789062,223.8790740966797,85.83000183105469
190.72000122070312,242.2971649169922,86.47000122070312
195.97000122070312,246.41555786132812,88.95999908447266
190.9499969482422,240.87118530273438,85.87000274658203
194.4199981689453,241.29000854492188,86.91999816894531
186.9199981689453,241.72999572753906,85.58999633789062
183.1699981689453,241.67999267578125,81.63999938964844
180.19000244140625,241.22000122070312,80.08000183105469
